gene_id,gene_name,J_904,J_897,J_899,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000121596.1,ENSMUSG00000121596,86.576,89.676,115.201,237.546,118.022,135,102.02641744480736,-0.20744726614166314,0.235720732975005,0.09024624077350057,0.2722283172914684,NS
ENSMUSG00000040029.16,Ipo8,1580.001,1454,1842,2185,1915,2056.001,1618.7038849900055,-0.16702625953099207,0.1167692885330048,0.0904237391926231,0.27270528459464044,NS
ENSMUSG00000037605.18,Adgrl3,56.999,37,63,66.001,92,85,48.88181592501492,-0.2087690681183383,0.2166548675406692,0.09048456368385496,0.2728302507304922,NS
ENSMUSG00000031799.11,Tpm4,15597.907,12267.919,17004.872,19527.95,21162.911,19673.855,15286.382630440965,-0.19373125423752896,0.15388243789147713,0.09052755787091868,0.27290141267342927,NS
ENSMUSG00000004508.7,Gab2,1792,1155,1578,2508,1848,1877,1621.7916803634926,-0.19612594089175855,0.15882912864558085,0.09061402791835237,0.2730450965454078,NS
ENSMUSG00000024750.12,Zfand5,12368.999,14882.001,15039.999,12301.999,11434,13656,11672.439186326603,0.18529478432699562,0.1397572092206033,0.09059731614646846,0.2730450965454078,NS
ENSMUSG00000037010.8,Apln,305,214,588,225,304,273,221.55851342304118,0.20863977660951705,0.21686268757575344,0.0906475330493209,0.27308757976237286,NS
ENSMUSG00000020929.15,Eftud2,1176.001,1163.001,1188,1592,1494,1349.001,1242.77517762473,-0.16131587143354822,0.11099514670290503,0.09073778037434313,0.27330095150422873,NS
ENSMUSG00000075590.5,Nrbp2,557,536,588,418.999,495.999,506,543.5886140342116,0.1971235272672779,0.16144078422076302,0.09092303154313257,0.2738003209661805,NS
ENSMUSG00000015243.5,Abca1,8888,6030,11359,16259,9868,14323,10212.917052356932,-0.20831071269407064,0.2114797971468614,0.09101572273947106,0.27390914258374366,NS
ENSMUSG00000030283.8,St8sia1,5,19,26,77,33,21,26.168964803795475,-0.16250039040492537,0.303192610079351,0.09099151612807606,0.27390914258374366,NS
ENSMUSG00000038467.16,Chmp4b,9165,8799,8480,8358,8456,7825,8036.249835968778,0.16364011771637205,0.11351344855810812,0.09101756329744069,0.27390914258374366,NS
ENSMUSG00000062098.12,Btbd3,996,1289,1451,1131,900,1093,955.5039083534965,0.19987129421988084,0.16833996467915727,0.09105126703988295,0.27395198413197197,NS
ENSMUSG00000026305.16,Lrrfip1,4542.998,5166,5501,6837.001,6476,5749,4944.322320069028,-0.1608599527019659,0.1107127433418736,0.09108956183618289,0.2739977507884012,NS
ENSMUSG00000043004.14,Gng2,2427.986,1955.996,2363,3111,2612.995,2919.001,2281.754621520503,-0.17257287047847475,0.12340115590651675,0.09110542040498361,0.2739977507884012,NS
ENSMUSG00000019528.19,Gyg1,9060,11165.001,10557,11204.999,8321,7787.001,8886.632996494305,0.18838780237606428,0.14507014615369984,0.09112509337142437,0.2739983576757871,NS
ENSMUSG00000026319.14,Relch,1046.999,1110.001,1313.999,1606.001,1345.999,1330,1171.7601441320805,-0.15044873546978932,0.10085426926727989,0.09121550215470584,0.2742116099809913,NS
ENSMUSG00000001131.12,Timp1,1468,1686,1843,2161,3540,2332,2290.570341292205,-0.20745359916110012,0.2291613504519288,0.09125488377416834,0.27421283887894443,NS
ENSMUSG00000026274.12,Pask,44,17,60,62.999,118.999,55,60.772457747336816,-0.19067046607530144,0.27828425231654724,0.09124160356445536,0.27421283887894443,NS
ENSMUSG00000036256.14,Igfbp7,7236,7946,8735,5638,5703,8190,5972.190116865406,0.20226399056604752,0.17574614572591934,0.09127764444561556,0.2742226756273916,NS
ENSMUSG00000005362.15,Crbn,1329.999,1285,1494,2360,1502,1705,1377.769739289961,-0.19130828238595907,0.15029254959295774,0.09133345836976824,0.27431937706893583,NS
ENSMUSG00000050088.10,1600012H06Rik,1494,1367,1806,2002,1846,2047.001,1555.7951500054426,-0.1687535604017258,0.11918508102449508,0.09134882041963,0.27431937706893583,NS
ENSMUSG00000020078.17,Vps26a,3622,3526.001,4059,5392,4434,4508.001,3707.0368973916616,-0.1711567027694087,0.1219345349100509,0.09139731957305341,0.2744064606426302,NS
ENSMUSG00000006542.14,Prkag3,2017,3096.999,2560,1914,1737,1418.001,1882.213876065575,0.2017720559249232,0.2550886541738739,0.09145380154382945,0.27451746913924235,NS
ENSMUSG00000019795.18,Pcmt1,3900.999,4608,4972.001,4410.999,3796,3906,3737.043192191139,0.18017038869647015,0.13321875922716778,0.09149933628256585,0.2745955769179498,NS
ENSMUSG00000020393.17,Kremen1,1066,958,1235,1480,1362,1505,1123.897189567818,-0.19035573466289207,0.14888081214689647,0.09159683809031502,0.27470584152077504,NS
ENSMUSG00000021175.16,Cdca7l,495,258,330,586,573,490,415.52500693770605,-0.20743315246324087,0.20356827375674574,0.09159654391570236,0.27470584152077504,NS
ENSMUSG00000025059.17,Gk,527,449,558,1017,1219,603.001,731.7643527693036,-0.19853899647361783,0.2631895117527713,0.09161416388978093,0.27470584152077504,NS
ENSMUSG00000040455.18,Usp45,1315,1203,1551,1901,1671.998,1796,1348.7779201714939,-0.1864149579367843,0.1423414229744893,0.09157880925592814,0.27470584152077504,NS
ENSMUSG00000035863.15,Palm,724,1041,796.999,854,664,489,780.5170132657876,0.20744056011885462,0.20460372706098034,0.09169935780994495,0.27490271902461555,NS
ENSMUSG00000057329.8,Bcl2,824,522,766,915,1059,927,704.1233985646126,-0.1976661283142417,0.16388392257466264,0.09172535543019766,0.2749220876706585,NS
ENSMUSG00000032714.7,Syde1,445,501,553,379,456,427,447.4770312077877,0.19732901156484411,0.16312861825154365,0.09175487391257907,0.27495199865796693,NS
ENSMUSG00000056228.11,Cars2,405,494,512,464,457.001,397,441.5387599496852,0.16030973226318931,0.11050191120940618,0.09177750697245923,0.2749612684940273,NS
ENSMUSG00000019804.13,Snx3,4686,5339,5179,5198,4530.999,4225,4576.7706882081775,0.17264873623343455,0.12393028329725402,0.0918038297691997,0.274981586315917,NS
ENSMUSG00000000682.8,Cd52,2264,1749,2729,3636,4634,2637,3246.4547445010476,-0.2068899899423501,0.22979101516966768,0.09186662343456274,0.27509477877992905,NS
ENSMUSG00000021948.18,Prkcd,4196.999,3001,4032.001,5736,4774.999,4911,4159.400781121944,-0.19600737022174458,0.16029695738981475,0.09188071775622986,0.27509477877992905,NS
ENSMUSG00000026110.16,Mgat4a,889,574,921.001,1097.001,1013,1133,763.1513157609365,-0.19559302301102438,0.15948950648467022,0.09195413020594669,0.27525601366902397,NS
ENSMUSG00000027805.17,Pfn2,4125,5542,4958.001,4314,3760,3342.001,3920.808409065986,0.20700597522285052,0.2021766731427937,0.09200983769601188,0.27536419312170973,NS
ENSMUSG00000025162.19,Csnk1d,2876.999,2527,2950.999,3903,3503.999,3007.001,2894.28783686857,-0.15513534243248442,0.10558174060684426,0.09207353700753246,0.2754376727827374,NS
ENSMUSG00000089715.13,Cbx6,2536,3290,2931,2113,2383,2229,2356.451112181175,0.20722809141414045,0.20536215045836265,0.09206204953553966,0.2754376727827374,NS
ENSMUSG00000019158.10,Tmem160,626,1004,547,510,648,433,718.6620891312676,0.20695042240566766,0.22721421623660132,0.09211619510500575,0.2754812464867162,NS
ENSMUSG00000035673.11,Sbno2,1010.999,1135,1150,1389.999,1468.999,1391.999,1235.4046441151454,-0.177099973831397,0.12963288588225044,0.09212725596691916,0.2754812464867162,NS
ENSMUSG00000007659.19,Bcl2l1,973.999,967,1004.999,1353.001,1627,1138.001,1211.896404075884,-0.19975552941096228,0.17000732714067734,0.09217488217635143,0.27555697718999966,NS
ENSMUSG00000073838.11,Tufm,2059.892,2344.713,2563.755,2486.857,1970.79,1856.922,2138.172243271487,0.1781872122939161,0.13109024561959798,0.09219174592172531,0.27555697718999966,NS
ENSMUSG00000019659.9,Ccdc12,1602,1875,1686.997,1436.995,1688.998,1278.001,1592.6423174816437,0.19615408972350873,0.16115269972928792,0.09225826624686137,0.27558020009039125,NS
ENSMUSG00000030204.11,Ddx47,1469.001,1248,1444,1959.002,1576.001,1684,1384.933613335809,-0.15913074636415753,0.10954362869816087,0.09222705661861058,0.27558020009039125,NS
ENSMUSG00000036197.17,Gxylt1,1448,994,1445,1816,1534,1795,1313.8266561495343,-0.18698801410772037,0.14386203611647488,0.09223931277910213,0.27558020009039125,NS
ENSMUSG00000028532.15,Cachd1,289,308,317,250,204,306,226.30178326960436,0.2001635158152499,0.1713770514001711,0.0922906679890248,0.275618480462979,NS
ENSMUSG00000026584.15,Scyl3,764,646.999,905,1041,864,1022.001,776.3053339616858,-0.1678686580424943,0.11878560676657765,0.09236259369990121,0.2756577769978812,NS
ENSMUSG00000034855.14,Cxcl10,95,112,138,202,662,89,245.84340935799958,-0.15226316366962653,0.30661880602432207,0.09235933444863313,0.2756577769978812,NS
ENSMUSG00000121486.1,Zfp783,76,78.591,93,142.266,124,133,91.99762636627227,-0.2068191046749221,0.22654570892808784,0.09235604934268096,0.2756577769978812,NS
ENSMUSG00000070462.5,Tlnrd1,1055,1119,1121,965,1029,1008,1021.5957422537109,0.1727781381042046,0.1244583218716402,0.09239414546346854,0.2756934722141495,NS
ENSMUSG00000028609.7,Magoh,1450,1525,1731,1392,1383,1517,1321.7152712699467,0.17066879536869098,0.12199455570516426,0.09242224201541786,0.2757188445285054,NS
ENSMUSG00000030512.14,Snrpa1,889.999,922.999,1099,873,961,828,894.0931751992335,0.16966415335049162,0.12086238448466269,0.09245901825570242,0.2757700942972116,NS
ENSMUSG00000086316.9,Nbdy,770,949,910,756.999,646,762,763.886617791474,0.20193290777906972,0.1773516535139534,0.09250053390735274,0.2758354552117541,NS
ENSMUSG00000031626.19,Sorbs2,1316,1834.001,1868.001,1249.001,1154.999,1355,1275.0684148269756,0.20718739302080083,0.21374970134844967,0.0925444853176365,0.2759080502944451,NS
ENSMUSG00000027708.15,Dcun1d1,2584.837,3007.828,3304.551,4302.313,3217.598,3473.482,2819.0177547137064,-0.1493613288117078,0.1004544186031158,0.09261995137039783,0.2759373178858918,NS
ENSMUSG00000032187.17,Smarca4,1700,1479,1863,2520,2146,1859.001,1699.2989912122537,-0.17593172679077404,0.12850438740046796,0.09264756487936343,0.2759373178858918,NS
ENSMUSG00000045932.13,Ifit2,366,268,934,1287,2151,411,761.6360373867558,-0.16363998080695696,0.301420136062396,0.0926428336293061,0.2759373178858918,NS
ENSMUSG00000071711.13,Mpst,906,1133,945,878,788,742.001,906.8830195104098,0.2046841076030917,0.18894362266988396,0.09259937202462395,0.2759373178858918,NS
ENSMUSG00000099681.2,1700052K11Rik,342,374,339,321,307,279,284.9828415127201,0.19491393888318842,0.15895863994625328,0.09265234700190726,0.2759373178858918,NS
ENSMUSG00000011960.13,Ccnt1,1535.999,1095,1695.999,2066,1711.999,2156.001,1480.6986813239337,-0.19682754506556052,0.16364585042318808,0.0928942937147221,0.2763543989925083,NS
ENSMUSG00000028152.11,Tspan5,1035,780,1096.999,1491,1232,1144,1050.274359795094,-0.1863261825006586,0.14339634975397367,0.09287851415480898,0.2763543989925083,NS
ENSMUSG00000028452.8,Vcp,13278.418,12906.553,14814.044,20208.645,16427.851,15133.431,13768.86469496706,-0.1624565591629813,0.11325824632720854,0.0928891818773244,0.2763543989925083,NS
ENSMUSG00000032179.8,Bmp5,1761,2267,2346,1729,931,1691,1482.734786829748,0.20323633925593695,0.24576897952965007,0.09286193988402593,0.2763543989925083,NS
ENSMUSG00000037275.15,Gemin5,361,291,383,525,460,413,348.00326877333197,-0.1915875221444744,0.15247640064376403,0.0928328752881201,0.2763543989925083,NS
ENSMUSG00000052584.11,Serp2,27,48,30,18.001,23.999,23,27.84968286378383,0.1952013322377334,0.26775296801701143,0.0929102232542323,0.2763543989925083,NS
ENSMUSG00000019817.19,Plagl1,230,258,552,734,476,477,383.1021023745028,-0.20564624253725206,0.23173552478198833,0.0931175439306506,0.27691252709047237,NS
ENSMUSG00000064120.15,Mocs1,396,291,387,650,440,404,405.68197780266763,-0.19636308065957825,0.16297566909994163,0.09318581252902498,0.2770569942760278,NS
ENSMUSG00000028668.6,Eloa,2747,2490,2907,4072,3116,3140,2741.7427046811295,-0.1644744002903717,0.11556812923890102,0.09323235273386937,0.2771368119288149,NS
ENSMUSG00000030451.17,Herc2,1840,1598,2225,3010.999,2121,2442,1920.5673655459716,-0.1887288217525253,0.1477585980282148,0.09325272474995597,0.27713882633186493,NS
ENSMUSG00000032578.8,Cish,133,236,98,142,115,76,144.49487569667352,0.20410049579768066,0.24025586458576154,0.09329642964426683,0.27721016848693475,NS
ENSMUSG00000006800.15,Sulf2,1786,1802,2096,3333.001,2461.001,1978.999,2007.375558157022,-0.1925956189123869,0.1550400455874728,0.09335065173378342,0.2773054703678833,NS
ENSMUSG00000020486.20,Septin4,666.001,761,821,680.001,494.998,663.001,584.879378076424,0.2022500664046163,0.1808675560715116,0.09348237369164113,0.2773054703678833,NS
ENSMUSG00000021514.19,Zfp369,464.078,356.001,501.062,650.36,466.111,599,463.5420349114026,-0.1784130788494489,0.13234974814001899,0.09350768114289491,0.2773054703678833,NS
ENSMUSG00000028042.16,Zbtb7b,1114,1014,1079,1886.001,1388,1134,1203.123577822727,-0.1929534141881802,0.1559063450926009,0.09347053908204815,0.2773054703678833,NS
ENSMUSG00000030188.13,Magohb,442.328,547.256,636.632,293.461,495.182,472.453,455.1013642184541,0.20512913783417863,0.19543883868470227,0.0935255658304416,0.2773054703678833,NS
ENSMUSG00000030966.14,Trim21,408,373.094,520,563,607,514,454.1353067134144,-0.17979582209524142,0.1342000277330662,0.09346363243357013,0.2773054703678833,NS
ENSMUSG00000032374.15,Plod2,1142,1070,1863,1592,1862,2194,1332.9512893821084,-0.2009936592611872,0.17638690380394814,0.09349143351901265,0.2773054703678833,NS
ENSMUSG00000033386.11,Frrs1,1605,1077,1720.001,2195,1965,2144,1625.0904775252775,-0.2029209118293101,0.18345784908168344,0.09344322126513306,0.2773054703678833,NS
ENSMUSG00000059689.16,Zfp637,763.999,956.001,923.001,861.001,667,766.998,746.3071704313126,0.19184046447453168,0.15371073465299573,0.09348283719165204,0.2773054703678833,NS
ENSMUSG00000067424.14,Zfp563,341,296,360,479,362,443,327.87062165020626,-0.17431180604981567,0.12705967074159794,0.09351949596938844,0.2773054703678833,NS
ENSMUSG00000022174.9,Dad1,1471,1689,1557,1247,1581,1229,1516.5132697448335,0.19287249617153157,0.15588644324743192,0.09358777680012036,0.277320346013301,NS
ENSMUSG00000040652.18,Oaz2,6866,7826.998,8250.138,6816.989,6666.001,6142,6473.780923578908,0.1944485290005615,0.15920237634123857,0.09358970460610906,0.277320346013301,NS
ENSMUSG00000051341.7,Zfp52,562,442,676,754,667,747,558.7555816138707,-0.17838971853258045,0.1323624781211797,0.09356762921612068,0.277320346013301,NS
ENSMUSG00000022475.20,Hdac7,699,893,846,721.999,657,624,700.5533131051773,0.2017969867418769,0.17963585909454308,0.09367324712027052,0.27750945967925195,NS
ENSMUSG00000021497.11,Txndc15,1424,1439,1698,1519,1444,1465,1398.7634071699842,0.12918780295749546,0.08386954174028648,0.09374063805671007,0.27765065433256664,NS
ENSMUSG00000000567.6,Sox9,248,377,323,231,263,265,268.03670371709967,0.20363744910972367,0.18815042531354867,0.09389526263852757,0.277818156365477,NS
ENSMUSG00000023919.10,Cenpq,190,180,279,394,333,229,225.66188570280647,-0.2044907366800382,0.19321454383348174,0.09396362503869157,0.277818156365477,NS
ENSMUSG00000028339.18,Col15a1,6026,5543,6484.001,6617,4960,5004.001,4378.871960909325,0.1721913834459328,0.12476756194027527,0.0939917534320289,0.277818156365477,NS
ENSMUSG00000029484.13,Anxa3,5008.001,4746.001,5251,8059,6720.001,5603.999,5649.263626560416,-0.19117314825094134,0.15301421233577436,0.09399461643377176,0.277818156365477,NS
ENSMUSG00000035873.9,Pawr,52,82,70,45,24,70,41.37439884356201,0.20271579498340675,0.2444093676926189,0.09386660728186466,0.277818156365477,NS
ENSMUSG00000035992.16,Fnip1,3766,3372,4333,5933,4346,4712,3811.0966254451723,-0.17982821552960354,0.13456514386843207,0.09388181031444513,0.277818156365477,NS
ENSMUSG00000037548.16,H2-DMb2,747.022,491.395,585.618,404.41,388.22,586.693,461.0865301350857,0.20606089971059086,0.2106503634813928,0.09398279381645328,0.277818156365477,NS
ENSMUSG00000052102.16,Gnpda1,1681,1248,1590.995,2471.998,2136,1767,1715.9554964643846,-0.19926025011812107,0.17189485136503535,0.09396121440703956,0.277818156365477,NS
ENSMUSG00000064080.13,Fbln2,2832.999,4363,3614,3043,3213,2584.999,3030.653484611173,0.20214338872931548,0.1816914287960306,0.09395846632952341,0.277818156365477,NS
ENSMUSG00000079104.5,Prps1l3,454,409,551,736.256,547,668.732,453.01163780241836,-0.19673198744483572,0.16503690772870003,0.09395424628551799,0.277818156365477,NS
ENSMUSG00000033047.6,Eif3l,2575,2462.001,2820,4111,3101,2819.999,2749.375572351964,-0.16683358346319802,0.11857687659343552,0.09401924249075444,0.2778325872175339,NS
ENSMUSG00000110206.2,Flt3l,262.543,228.019,237.359,171.557,193.984,209.279,204.774050806606,0.20459238145441244,0.19425783669259036,0.09404755053931152,0.2778578902349762,NS
ENSMUSG00000030553.4,Pgpep1l,45,65,51,56,34,23,41.56671208766165,0.20284675262470786,0.24295096904313676,0.09411441695225306,0.27799707711001365,NS
ENSMUSG00000047735.15,Samd9l,1850.088,1394,3609.003,3930.096,3921.911,2768,2261.195311467027,-0.20586396881003988,0.2192707424077621,0.09417137895999955,0.27810695587095774,NS
ENSMUSG00000022587.16,Ly6e,5251.999,4199.999,7164.999,7362.999,9780.999,5768,5913.600988674623,-0.19813134213832992,0.1693477688200124,0.09433783537645943,0.2785400796092189,NS
ENSMUSG00000037458.16,Azin1,5989,5841,6977,9469.999,8563,6902.001,6281.004459332143,-0.18507067870435562,0.142773765162524,0.09438461263019861,0.27861973336105617,NS
ENSMUSG00000032018.15,Sc5d,1084,1081,1101.984,1094,1083,897,951.5828395881324,0.15718574496704268,0.1086556758256368,0.09440827950411401,0.27863114705996067,NS
ENSMUSG00000063687.4,Pcdhb5,63,59,71,49,37,56,43.37441658427171,0.20556546072751958,0.2213830441709792,0.09443330116338342,0.2786465535691196,NS
ENSMUSG00000057858.9,Fam204a,1072,1320.001,1336.999,1152,1083,1071.001,1066.4981801025738,0.18389955075808664,0.14102958371752755,0.09449058807970309,0.27875713950892705,NS
ENSMUSG00000019927.7,Ube2d1,4425,6324,5783,4638,3918,4386,4175.339861753596,0.20496032554401658,0.19978304715456194,0.09452434445909497,0.27879827609062763,NS
ENSMUSG00000031444.17,F10,1101,802.999,1056,1703.001,1481,1279,1233.0239533116253,-0.20509992914666056,0.2013573931555982,0.09454801998968426,0.27880966833504545,NS
ENSMUSG00000001504.11,Irx2,29,28.001,38,15,12,17,18.939146765035613,0.1623794408511324,0.3006991551029198,0.09459478653667641,0.278889133908257,NS
ENSMUSG00000029681.13,Bcl7b,966,1107.999,981,1028.999,889,855.001,932.544686212132,0.17755895911060285,0.13205005999891353,0.09466595072165901,0.27898397482754295,NS
ENSMUSG00000030337.17,Vamp1,453,440,447,852,551,563,472.0161444478762,-0.20277424227692978,0.18648271509301148,0.09466660601204643,0.27898397482754295,NS
ENSMUSG00000064037.14,Gpn1,824,853,804.001,880.999,771.001,740,769.1867405876611,0.14152426413371766,0.09434928996717432,0.09471182439060358,0.27905879246745674,NS
ENSMUSG00000025789.10,St8sia2,17,22,40,82,44,40,26.970106579230233,-0.18229184111544017,0.2843253237818246,0.09488892511705531,0.27934664314795027,NS
ENSMUSG00000027004.4,Frzb,345,313,562,328,340,196,291.38961631674925,0.2041653678704225,0.232529603518115,0.09483408898101647,0.27934664314795027,NS
ENSMUSG00000029655.18,N4bp2l2,1722,1652.001,2041,2546,1993,2372,1702.6275442204687,-0.17069018159520566,0.12352083956108145,0.09487638065578727,0.27934664314795027,NS
ENSMUSG00000041763.15,Tpp2,2202.999,2419,2859,3626,2883.001,3210.999,2450.4428423227923,-0.1786079065786196,0.13363658381179372,0.09488349653711324,0.27934664314795027,NS
ENSMUSG00000025498.16,Irf7,269,191.001,1088,1393.998,2559.999,344,808.6822961689444,-0.14724931567225152,0.3068858369077448,0.09491923306222556,0.27937742055043674,NS
